product_id,views,purchases,conversion_rate(%),revenue
2200988,787,3,0.38,2316.57
8500069,316,4,1.27,2316.56
1480169,631,5,0.79,2316.55
17200563,934,5,0.54,2316.55
1801536,175,2,1.14,2316.5
1701574,785,6,0.76,2316.37
2800157,1674,9,0.54,2316.37
1004973,486,2,0.41,2316.1
1801706,1112,3,0.27,2315.88
1003936,2526,6,0.24,2315.88
5700848,1139,15,1.32,2315.84
7300482,1320,38,2.88,2315.65
2701659,1824,5,0.27,2315.53
1802056,863,2,0.23,2315.06
1802143,497,3,0.6,2315.04
2401514,1274,9,0.71,2314.35
17300588,1928,15,0.78,2313.97
2300300,508,9,1.77,2313.8
1003524,2306,10,0.43,2313.8
2702097,668,8,1.2,2313.05
13400675,2044,18,0.88,2312.1
12705212,1822,41,2.25,2311.17
3601140,1332,24,1.8,2310.52
20000098,1761,25,1.42,2310.25
15201314,816,12,1.47,2310.12
1004320,7762,9,0.12,2309.83
5400770,872,14,1.61,2309.58
7006329,102,3,2.94,2308.95
26204137,494,2,0.4,2308.16
5801482,3930,47,1.2,2307.72
1004156,4545,16,0.35,2307.37
12300392,3913,62,1.58,2306.99
12711367,1558,54,3.47,2305.99
1307384,1237,7,0.57,2305.88
5000359,164,6,3.66,2305.86
4501766,1328,25,1.88,2305.76
21401450,1019,11,1.08,2304.83
14700126,1854,8,0.43,2304.83
1004144,2074,15,0.72,2303.83
9300106,382,4,1.05,2303.43
5000049,2073,11,0.53,2303.14
13100306,2583,13,0.5,2302.3
13000021,1098,35,3.19,2301.6
26700006,192,3,1.56,2301.21
6701183,697,7,1.0,2300.7
1004139,3718,23,0.62,2300.1
12706257,682,19,2.79,2298.62
2501308,771,9,1.17,2298.15
26202882,1038,12,1.16,2298.12
28717549,4370,21,0.48,2297.4
17300464,985,12,1.22,2297.35
1480171,1144,3,0.26,2297.01
30000255,974,4,0.41,2294.92
12709270,1687,44,2.61,2294.21
26400965,1363,15,1.1,2293.5
2501719,1182,7,0.59,2293.46
10600053,631,6,0.95,2292.97
3900655,1035,26,2.51,2292.68
1801488,1216,7,0.58,2290.72
1480697,685,7,1.02,2290.57
4800282,3768,61,1.62,2290.47
8500123,1318,12,0.91,2290.39
4501835,1251,9,0.72,2289.43
3200280,3733,32,0.86,2289.12
5600002,2806,40,1.43,2288.64
3701241,2646,11,0.42,2288.03
21409370,2823,40,1.42,2287.3
12703209,1092,27,2.47,2286.63
3601478,1011,9,0.89,2286.46
3100075,1093,24,2.2,2286.22
3600972,1839,10,0.54,2285.86
14300225,304,2,0.66,2285.72
3500138,3029,6,0.2,2284.92
11600404,1111,15,1.35,2284.52
5600058,1673,22,1.32,2284.29
4400312,1056,9,0.85,2281.68
12703502,1243,61,4.91,2281.68
18900036,360,5,1.39,2281.62
100007809,276,2,0.72,2281.5
14300255,218,2,0.92,2281.08
14300256,156,2,1.28,2281.08
26204064,1130,10,0.88,2280.6
9000128,707,9,1.27,2280.2
12600023,1959,14,0.71,2279.93
49400034,2922,15,0.51,2278.05
2401215,291,5,1.72,2277.9
2601578,1810,7,0.39,2277.87
22400084,2663,58,2.18,2277.81
26204089,788,9,1.14,2277.27
17900075,923,3,0.33,2277.21
3701453,2455,19,0.77,2277.16
26300692,548,4,0.73,2277.0
28721989,1349,17,1.26,2275.11
2800087,1680,8,0.48,2274.92
20100154,3230,51,1.58,2274.56
41600020,571,4,0.7,2274.32
26200615,1405,15,1.07,2274.15
21407387,211,2,0.95,2273.94
2800478,645,8,1.24,2273.4
4803397,2618,69,2.64,2273.28
13104929,685,5,0.73,2272.9
26401427,2130,20,0.94,2270.4
20100150,1166,19,1.63,2270.05
3800859,2211,49,2.22,2269.19
12719535,1810,44,2.43,2268.97
12201557,1445,10,0.69,2268.02
13300619,1616,9,0.56,2268.0
2401541,760,12,1.58,2267.68
4800358,2660,69,2.59,2267.43
2601485,475,5,1.05,2265.05
8500459,1452,10,0.69,2265.05
9600142,858,1,0.12,2264.92
1801593,462,2,0.43,2264.66
1307225,1122,4,0.36,2264.16
4400481,224,2,0.89,2263.84
1701397,610,8,1.31,2263.12
3700691,4823,35,0.73,2262.32
51800035,7725,11,0.14,2261.6
1307500,835,4,0.48,2261.16
1600585,1106,11,0.99,2260.52
12707478,1152,47,4.08,2257.85
13300283,689,10,1.45,2257.46
3701370,1654,12,0.73,2256.97
5100539,4432,48,1.08,2256.85
15100251,3173,4,0.13,2256.08
3701139,420,4,0.95,2256.07
2701408,684,6,0.88,2255.27
28100898,1127,10,0.89,2254.9
28100890,1215,8,0.66,2254.88
1307168,242,1,0.41,2254.86
17200427,1401,4,0.29,2254.8
5000477,1595,15,0.94,2254.37
25900012,2723,44,1.62,2253.68
100011394,1628,5,0.31,2252.2
1306603,934,7,0.75,2252.11
27000041,884,9,1.02,2251.8
3700794,1959,39,1.99,2251.2
1003734,1553,11,0.71,2251.04
26404419,877,8,0.91,2250.8
14300221,130,1,0.77,2249.97
17200819,1230,6,0.49,2248.68
14300241,1386,9,0.65,2246.94
2702587,742,9,1.21,2246.89
43800011,1702,18,1.06,2246.76
2702522,1127,12,1.06,2246.61
26200595,894,11,1.23,2245.32
2501751,2928,52,1.78,2244.02
6700990,410,4,0.98,2243.96
26400834,368,4,1.09,2243.56
4803395,3210,62,1.93,2242.92
9900148,1185,5,0.42,2242.88
4200714,598,7,1.17,2242.38
26204307,1111,10,0.9,2242.0
4500330,660,8,1.21,2240.24
4100318,369,4,1.08,2239.38
16400120,1693,15,0.89,2239.05
3100872,5804,101,1.74,2239.04
3900716,719,30,4.17,2238.8
11900045,1556,24,1.54,2238.27
6700439,232,6,2.59,2237.88
5600386,999,5,0.5,2237.27
5100797,2996,1,0.03,2236.61
18900058,202,1,0.5,2236.58
13104736,947,6,0.63,2236.38
2601459,1451,15,1.03,2235.48
3900633,591,11,1.86,2234.61
17301421,1636,29,1.77,2233.76
5801278,1014,13,1.28,2232.89
10900214,717,4,0.56,2232.12
10900229,455,4,0.88,2232.12
1201408,3269,30,0.92,2231.33
28719075,4835,27,0.56,2231.01
28722162,1886,27,1.43,2231.01
28716605,3139,27,0.86,2231.01
28716999,2146,27,1.26,2231.01
6000226,1056,4,0.38,2229.64
26201299,912,20,2.19,2229.2
17200845,2227,2,0.09,2229.14
3601459,194,7,3.61,2228.63
4000038,1276,6,0.47,2228.38
26206059,1079,12,1.11,2227.08
2800251,126,5,3.97,2226.45
3601104,877,6,0.68,2226.16
5100870,1902,13,0.68,2225.73
1305833,962,2,0.21,2225.54
15200788,2010,42,2.09,2225.34
21400740,349,3,0.86,2223.99
42300003,3825,12,0.31,2223.96
15700137,2189,8,0.37,2221.92
13201051,8685,29,0.33,2221.23
1004885,1281,8,0.62,2220.72
20100311,772,23,2.98,2220.19
20100152,905,23,2.54,2220.19
1307364,1842,5,0.27,2219.11
1480729,1155,3,0.26,2218.77
26400580,2458,49,1.99,2218.42
26401577,511,9,1.76,2217.06
12711442,1831,42,2.29,2216.34
3701068,4233,21,0.5,2215.71
10700837,2502,72,2.88,2214.62
12706631,1128,28,2.48,2213.72
100016682,263,2,0.76,2213.64
2800635,245,5,2.04,2213.55
1306856,1006,2,0.2,2213.18
1307491,1202,2,0.17,2213.18
2601745,991,4,0.4,2212.68
17301851,1350,20,1.48,2212.46
1306528,172,2,1.16,2212.16
1004810,2050,15,0.73,2211.61
5301011,3698,48,1.3,2211.03
100019285,459,4,0.87,2209.6
14100481,613,14,2.28,2209.06
3600257,975,10,1.03,2208.61
9600103,1329,11,0.83,2208.58
26800021,465,2,0.43,2208.56
13201171,2829,22,0.78,2207.92
13300618,1615,11,0.68,2205.72
26403592,134,2,1.49,2205.6
3900080,1173,24,2.05,2203.81
22700956,1245,23,1.85,2202.72
7900404,4091,61,1.49,2201.77
1480703,1981,5,0.25,2200.7
6902644,1675,15,0.9,2200.44
26205462,908,6,0.66,2200.38
28719607,2832,35,1.24,2198.35
5100642,542,3,0.55,2197.63
5300030,3424,42,1.23,2197.58
100002319,488,6,1.23,2197.55
12703121,534,13,2.43,2197.39
4502766,903,11,1.22,2195.38
12708322,129,6,4.65,2195.36
26403348,2221,26,1.17,2195.18
3601021,1119,10,0.89,2194.62
2702474,1190,9,0.76,2193.66
14300107,342,6,1.75,2193.23
11900182,469,17,3.62,2193.15
54100027,261,6,2.3,2193.12
7900872,902,14,1.55,2192.1
14300186,125,1,0.8,2191.56
3701404,4634,43,0.93,2191.46
1600044,815,12,1.47,2191.05
6301653,1419,24,1.69,2190.67
26403339,882,10,1.13,2190.5
2501357,1115,7,0.63,2189.42
5100757,3901,32,0.82,2188.67
21700002,1799,46,2.56,2188.58
26800044,393,2,0.51,2187.96
100010319,2569,1,0.04,2187.96
26100038,1257,17,1.35,2187.9
1801621,56,1,1.79,2187.42
3300372,1910,17,0.89,2187.36
26400494,1211,8,0.66,2186.96
2601691,618,5,0.81,2186.63
14700583,4413,8,0.18,2185.7
12720544,185,8,4.32,2184.88
12710351,2474,42,1.7,2184.56
12701072,1371,28,2.04,2183.72
18500019,1401,17,1.21,2183.65
3800010,1309,17,1.3,2183.64
3700960,1972,17,0.86,2183.28
26205358,1151,11,0.96,2183.06
5000715,324,2,0.62,2182.82
1307171,371,2,0.54,2182.76
12705044,1744,32,1.83,2182.72
17900114,423,1,0.24,2182.33
3701245,2618,53,2.02,2181.48
26400246,1107,15,1.36,2181.45
29900064,498,2,0.4,2181.26
1802094,855,8,0.94,2180.72
13400894,120,1,0.83,2180.21
2701940,795,7,0.88,2180.08
17301397,3293,58,1.76,2178.67
1801084,2732,13,0.48,2178.28
2601519,795,5,0.63,2177.56
1306499,355,2,0.56,2177.14
1307507,53,2,3.77,2177.14
26204577,310,4,1.29,2176.92
12720098,1995,44,2.21,2175.63
7001175,414,5,1.21,2175.1
1305974,230,1,0.43,2175.06
26402812,1159,12,1.04,2174.52
6801076,2126,66,3.1,2174.04
100012732,466,9,1.93,2173.05
100004659,1344,22,1.64,2172.0
26204342,683,12,1.76,2171.52
12706730,2019,35,1.73,2171.05
3701082,1923,19,0.99,2170.98
7600132,5720,100,1.75,2170.67
3601443,1788,23,1.29,2169.32
3601288,1141,7,0.61,2168.88
26402829,431,5,1.16,2168.65
18200085,699,6,0.86,2168.42
6500972,231,5,2.16,2166.92
1480672,1141,5,0.44,2166.09
12708121,236,9,3.81,2165.3
3200013,2229,21,0.94,2164.84
26401629,1721,11,0.64,2163.26
13104396,350,8,2.29,2162.24
13104398,475,8,1.68,2162.24
21408704,1242,16,1.29,2162.24
18700030,1320,6,0.45,2162.22
21409627,354,1,0.28,2162.22
21408163,153,1,0.65,2162.22
21408141,59,1,1.69,2162.22
5801158,910,20,2.2,2162.2
12708393,1066,28,2.63,2162.16
2240088,164,3,1.83,2162.13
1307598,1124,3,0.27,2162.13
3601083,1148,6,0.52,2162.04
7004045,2042,6,0.29,2162.04
4900270,767,8,1.04,2162.0
5000406,454,8,1.76,2162.0
3601301,386,1,0.26,2161.96
28720634,6884,15,0.22,2161.8
100023426,335,3,0.9,2161.44
58300001,6444,42,0.65,2161.32
26404040,182,2,1.1,2161.26
58300005,738,6,0.81,2160.66
26203743,335,7,2.09,2160.41
29501910,1227,21,1.71,2159.43
18900154,617,8,1.3,2158.59
13200993,1821,14,0.77,2157.96
1307257,871,6,0.69,2157.6
3601090,1804,1,0.06,2157.3
13300171,2302,20,0.87,2157.0
1004791,2855,13,0.46,2156.75
10600040,1417,9,0.64,2156.48
1801591,964,3,0.31,2156.21
26200143,944,14,1.48,2155.02
26600768,637,14,2.2,2155.02
26401576,1139,7,0.61,2151.38
1003877,2643,37,1.4,2149.61
4500354,566,6,1.06,2149.12
28716958,1454,26,1.79,2148.38
21407206,636,3,0.47,2146.77
2502185,1218,7,0.57,2146.64
2702288,309,7,2.27,2145.85
26404571,542,6,1.11,2145.0
16600216,1973,32,1.62,2141.76
26201661,994,11,1.11,2140.6
14700124,748,4,0.53,2140.6
100000119,2888,28,0.97,2140.6
1801855,1127,14,1.24,2139.26
2601386,898,5,0.56,2139.08
14300055,142,3,2.11,2139.06
12712827,456,12,2.63,2139.0
2702164,825,3,0.36,2138.28
15200779,2000,55,2.75,2137.85
1801569,827,1,0.12,2136.22
3700703,3573,53,1.48,2135.64
16600259,341,11,3.23,2135.46
26400779,1330,12,0.9,2134.44
2701964,1007,8,0.79,2133.61
4501497,698,6,0.86,2132.83
6000155,946,7,0.74,2131.32
100010783,182,5,2.75,2130.56
100002838,6285,6,0.1,2130.42
12700835,760,15,1.97,2130.21
4500656,1212,8,0.66,2129.21
26404931,334,3,0.9,2128.92
12717103,1381,52,3.77,2128.36
28717850,6222,12,0.19,2128.2
26205402,790,12,1.52,2128.2
12717167,939,21,2.24,2127.54
16800158,1518,19,1.25,2127.43
14300173,311,2,0.64,2127.16
5701137,1970,10,0.51,2125.92
1304021,353,1,0.28,2125.91
13400777,806,12,1.49,2125.4
12700943,784,19,2.42,2125.32
8500299,247,2,0.81,2124.53
42000013,2104,11,0.52,2123.66
30000285,885,3,0.34,2123.61
1005080,2399,17,0.71,2121.91
1600623,1326,15,1.13,2121.06
12709203,1508,58,3.85,2119.9
100016733,576,3,0.52,2119.74
2602066,541,7,1.29,2118.97
4804606,3815,50,1.31,2118.81
6200920,415,9,2.17,2116.89
6000124,2055,15,0.73,2115.14
17900036,1272,5,0.39,2114.98
4000122,883,4,0.45,2114.32
3701282,2810,8,0.28,2114.08
26401571,555,7,1.26,2113.58
11200451,2737,70,2.56,2113.52
26800089,306,2,0.65,2110.74
18900435,52,1,1.92,2110.71
2502118,544,4,0.74,2110.64
5600308,1303,6,0.46,2110.56
10900337,707,4,0.57,2110.16
8500444,217,3,1.38,2109.7
4600543,808,4,0.5,2109.6
26900082,1142,14,1.23,2108.12
5100791,702,9,1.28,2107.33
13300244,1036,6,0.58,2104.24
13300278,479,3,0.63,2104.14
19200012,1875,31,1.65,2103.66
26204641,479,5,1.04,2103.4
2900864,1351,24,1.78,2101.99
5100833,8588,44,0.51,2101.9
12704490,1231,55,4.47,2101.54
12718494,147,6,4.08,2101.48
4100128,1113,5,0.45,2101.48
26203807,738,22,2.98,2101.0
26200153,1418,14,0.99,2100.98
12700474,1063,24,2.26,2100.48
26403442,1147,12,1.05,2100.48
6000197,1925,5,0.26,2100.45
21405147,519,6,1.16,2100.42
21408491,1463,6,0.41,2100.42
12700831,835,23,2.75,2100.16
5700783,1182,19,1.61,2098.17
26200627,546,15,2.75,2096.55
41600019,709,8,1.13,2096.32
9002788,1750,37,2.11,2095.31
15100422,5630,13,0.23,2095.17
1701545,1664,12,0.72,2095.11
5000027,1331,18,1.35,2095.05
2702167,554,5,0.9,2094.49
4802159,7156,242,3.38,2094.16
4502243,729,11,1.51,2093.57
3900642,676,15,2.22,2093.42
21409600,114,1,0.88,2090.14
15200224,907,25,2.76,2090.13
5000363,606,4,0.66,2087.67
13700006,129,4,3.1,2087.4
19100295,814,5,0.61,2087.23
2501740,2071,18,0.87,2086.99
8500297,460,3,0.65,2085.0
13201268,210,3,1.43,2085.0
12100514,1570,6,0.38,2085.0
4100306,7574,27,0.36,2084.94
9300066,536,3,0.56,2084.91
4100364,880,6,0.68,2084.82
9300062,1128,6,0.53,2084.82
14100436,2472,18,0.73,2084.58
1201290,987,3,0.3,2084.22
1500354,318,3,0.94,2084.19
3801013,617,4,0.65,2084.12
6701161,873,4,0.46,2084.08
1701554,1955,16,0.82,2084.0
15200915,525,15,2.86,2083.75
4802956,1294,4,0.31,2082.2
14700021,1036,8,0.77,2081.92
1801998,2974,17,0.57,2079.33
1701535,880,11,1.25,2078.65
1801829,1546,3,0.19,2077.89
6400333,3286,21,0.64,2077.01
100000121,1045,26,2.49,2074.8
13201119,272,1,0.37,2074.67
13300584,2585,21,0.81,2074.43
10502168,2659,14,0.53,2074.41
13700223,532,6,1.13,2073.16
12712577,884,15,1.7,2073.15
1004145,2802,12,0.43,2072.32
26400459,1041,10,0.96,2072.1
13200514,3903,23,0.59,2071.61
100016727,221,4,1.81,2071.6
13200925,3028,8,0.26,2071.58
1201479,2205,7,0.32,2070.39
4700671,6033,43,0.71,2069.95
31501105,4842,12,0.25,2069.28
1307323,1240,2,0.16,2069.04
4600603,660,3,0.45,2068.77
18900028,451,7,1.55,2068.5
17302766,933,4,0.43,2067.76
13105446,1143,8,0.7,2067.52
28718455,6154,32,0.52,2067.52
3600456,1048,8,0.76,2067.28
10500704,6391,55,0.86,2066.9
26205265,469,17,3.62,2065.5
42300002,3127,14,0.45,2064.86
4100345,739,4,0.54,2064.36
2702012,1847,7,0.38,2063.62
9900156,555,4,0.72,2063.31
14700159,1077,9,0.84,2061.83
26900069,954,9,0.94,2061.81
12710983,1477,49,3.32,2061.47
12704777,372,17,4.57,2061.08
4200983,324,3,0.93,2060.28
50600010,1745,21,1.2,2060.08
27700695,1284,14,1.09,2059.73
2201107,345,4,1.16,2059.58
15100265,1215,2,0.16,2059.26
100004575,256,1,0.39,2059.26
100020510,1399,1,0.07,2059.26
37000038,2240,25,1.12,2059.25
100010053,140,5,3.57,2059.25
34800282,2575,16,0.62,2059.2
2702645,320,2,0.63,2059.2
2502219,87,2,2.3,2059.2
1200203,603,4,0.66,2059.16
3601549,907,4,0.44,2059.16
3801060,695,5,0.72,2059.15
1307561,308,2,0.65,2059.1
3700070,984,8,0.81,2059.04
6700806,890,8,0.9,2059.04
6902989,770,8,1.04,2059.04
2800041,932,8,0.86,2059.04
2602252,995,10,1.01,2059.0
1801962,946,10,1.06,2059.0
1401515,259,1,0.39,2058.97
1802067,888,2,0.23,2058.94
4900033,957,16,1.67,2058.88
1307213,608,2,0.33,2058.74
9900174,325,2,0.62,2058.74
18200081,1155,4,0.35,2058.12
1307262,480,5,1.04,2057.95
20200339,217,5,2.3,2057.95
1004980,563,2,0.36,2057.66
9300002,1603,8,0.5,2057.2
50600072,331,4,1.21,2057.2
27400001,6470,116,1.79,2056.97
11300010,2521,51,2.02,2056.74
1802112,839,5,0.6,2055.4
1201468,1728,23,1.33,2055.3
12711988,2376,56,2.36,2055.15
27900038,3453,57,1.65,2054.28
14300027,232,2,0.86,2054.1
28721461,2222,19,0.86,2054.09
2501146,169,7,4.14,2053.99
6200259,1916,36,1.88,2053.73
1500297,1954,17,0.87,2053.25
2600018,838,5,0.6,2053.23
18400278,752,18,2.39,2052.54
22700725,2097,6,0.29,2052.54
44100017,1055,10,0.95,2052.43
12711552,1781,65,3.65,2051.54
26403267,819,10,1.22,2051.5
3300442,1487,8,0.54,2050.84
2702481,2460,15,0.61,2049.95
5300066,938,17,1.81,2049.88
13300020,102,4,3.92,2049.36
28722213,2158,19,0.88,2049.15
28717907,4383,20,0.46,2049.0
2800098,495,5,1.01,2048.72
3400106,1882,13,0.69,2048.64
6800904,1661,20,1.2,2048.49
2600128,1023,11,1.08,2048.13
4100170,324,4,1.23,2047.92
2800437,798,11,1.38,2047.59
2501980,589,8,1.36,2047.38
18700068,3135,10,0.32,2046.95
1307452,780,2,0.26,2046.38
15100327,676,1,0.15,2046.38
2702537,1465,5,0.34,2046.27
1005081,1389,16,1.15,2045.75
3601543,999,3,0.3,2045.61
9400072,1364,10,0.73,2045.26
12708223,129,6,4.65,2044.87
13104830,844,9,1.07,2043.27
26400635,401,7,1.75,2039.66
4400409,716,5,0.7,2038.34
3700957,1089,12,1.1,2038.32
57800015,110,1,0.91,2037.39
8800911,3844,85,2.21,2037.35
17301094,1753,24,1.37,2037.29
15700077,874,4,0.46,2036.8
4000113,1280,20,1.56,2035.55
8500439,419,4,0.95,2035.46
12201563,1715,18,1.05,2035.06
3700787,1314,12,0.91,2034.98
27800054,2519,17,0.67,2034.73
43900027,2634,25,0.95,2034.06
30400009,1640,4,0.24,2034.0
4804475,1136,9,0.79,2033.94
15100088,1158,2,0.17,2033.52
100011718,1160,1,0.09,2033.51
100017915,382,5,1.31,2033.5
13400423,3892,25,0.64,2033.5
26800007,4744,10,0.21,2033.5
8500364,620,2,0.32,2033.46
9600141,393,1,0.25,2033.26
1306916,195,1,0.51,2033.26
1004855,1704,12,0.7,2032.94
8500472,118,1,0.85,2032.77
4200839,2118,11,0.52,2032.21
13300018,187,4,2.14,2032.08
6701214,108,3,2.78,2031.72
26402650,1277,6,0.47,2031.06
5100783,2987,36,1.21,2029.32
100013307,438,7,1.6,2028.88
26400968,760,10,1.32,2028.4
44900070,476,2,0.42,2028.4
17200399,955,4,0.42,2028.28
8500090,359,3,0.84,2028.08
11600114,2339,57,2.44,2027.15
5000636,823,4,0.49,2027.14
27800073,679,12,1.77,2026.32
26400981,1015,10,0.99,2025.8
28722304,2888,23,0.8,2024.69
12719852,2487,65,2.61,2024.34
3200538,1105,19,1.72,2024.26
12709541,1166,30,2.57,2023.2
5300076,865,18,2.08,2022.8
6701117,700,9,1.29,2022.44
100011456,410,7,1.71,2021.81
1003339,3217,10,0.31,2021.68
3701354,341,5,1.47,2020.5
14300207,990,6,0.61,2019.96
3400015,2763,12,0.43,2019.67
2601719,1152,10,0.87,2019.35
4400319,882,8,0.91,2018.92
48700042,188,1,0.53,2018.56
2300262,7972,16,0.2,2018.04
13100400,2014,33,1.64,2018.0
5200136,1411,16,1.13,2017.18
1307169,570,2,0.35,2015.45
14300311,146,3,2.05,2015.43
12720033,1679,55,3.28,2015.42
14400051,5824,53,0.91,2015.33
6701043,2064,12,0.58,2015.02
26404666,684,8,1.17,2013.92
1701149,484,2,0.41,2012.36
21406061,389,1,0.26,2011.38
18700046,1309,1,0.08,2011.12
2800231,1578,10,0.63,2009.57
13104628,66,3,4.55,2007.78
26800003,816,1,0.12,2007.77
100021256,493,3,0.61,2007.69
4200986,431,6,1.39,2007.6
12711588,1541,40,2.6,2007.6
5700755,3448,31,0.9,2007.46
100002466,1178,39,3.31,2007.46
3701584,629,5,0.79,2007.4
1307218,111,2,1.8,2007.26
5100759,400,3,0.75,2007.0
5100421,165,2,1.21,2006.8
7006250,512,3,0.59,2006.22
4500472,888,6,0.68,2006.12
28720361,3692,16,0.43,2005.76
4100368,299,4,1.34,2005.6
12711853,2323,60,2.58,2005.32
26203925,710,14,1.97,2003.68
6800653,3186,78,2.45,2001.81
6201110,1641,27,1.65,2001.78
26205266,675,16,2.37,2001.6
3800659,2826,45,1.59,2001.6
21401449,771,9,1.17,2001.6
21406843,225,1,0.44,2001.6
26201165,898,25,2.78,2001.25
1802140,1110,12,1.08,2001.24
3900493,810,7,0.86,2000.14
59700001,250,2,0.8,2000.06
8500248,668,3,0.45,2000.04
26401469,684,8,1.17,1999.52
1480383,180,3,1.67,1999.29
17800165,827,12,1.45,1998.48
7005190,2536,12,0.47,1997.99
3700910,2128,13,0.61,1997.72
26200081,651,8,1.23,1997.44
12600042,882,6,0.68,1997.32
3200514,1296,15,1.16,1997.11
4400520,1345,10,0.74,1996.78
100016887,204,3,1.47,1996.2
100014981,258,4,1.55,1995.4
12702202,179,8,4.47,1994.92
47100024,914,5,0.55,1994.9
13104495,548,5,0.91,1994.9
6902701,158,5,3.16,1994.75
12719484,142,6,4.23,1994.64
8200230,1053,27,2.56,1994.31
1305864,1148,4,0.35,1994.1
12719630,1974,44,2.23,1993.2
16600253,228,5,2.19,1992.85
16600247,502,5,1.0,1992.85
16900106,1681,21,1.25,1992.37
2402553,3362,39,1.16,1992.3
12704200,1937,18,0.93,1992.24
2501451,1514,18,1.19,1991.88
1005147,2465,17,0.69,1991.28
26403681,909,11,1.21,1990.56
26205768,1021,11,1.08,1987.72
6400180,999,15,1.5,1987.67
4900232,213,3,1.41,1987.59
100016097,384,7,1.82,1987.44
12703117,1268,20,1.58,1986.89
4300211,6319,86,1.36,1986.13
39500093,235,5,2.13,1985.3
28718344,5096,28,0.55,1985.08
6600082,2583,61,2.36,1984.92
1480638,478,1,0.21,1984.58
9600071,506,3,0.59,1984.53
26204780,347,8,2.31,1983.36
13201313,1386,5,0.36,1983.2
28716979,2480,24,0.97,1983.12
26402838,860,4,0.47,1983.08
28102011,466,6,1.29,1982.46
14300240,357,2,0.56,1982.04
1480474,203,1,0.49,1982.01
1003461,3436,5,0.15,1981.91
2600905,563,7,1.24,1981.84
12201725,92,1,1.09,1981.78
12201887,253,1,0.4,1981.78
1801638,1814,15,0.83,1981.67
4802400,2563,44,1.72,1981.58
26800073,615,2,0.33,1980.74
14701460,784,8,1.02,1979.97
3701344,1071,10,0.93,1979.01
5800208,2478,28,1.13,1978.55
17300710,1882,36,1.91,1977.46
3600896,1304,9,0.69,1976.96
19100264,1967,24,1.22,1976.88
14701988,283,6,2.12,1976.88
26402347,566,12,2.12,1976.88
22000273,2077,12,0.58,1975.08
2800475,510,9,1.76,1974.78
6400328,1240,5,0.4,1974.69
100011731,695,27,3.88,1974.55
6000180,1051,9,0.86,1974.34
15200177,1632,36,2.21,1974.2
5200150,1711,13,0.76,1974.12
8900305,5230,54,1.03,1972.88
2700811,553,6,1.08,1972.39
12701334,793,21,2.65,1971.02
26500147,2259,29,1.28,1970.84
28720765,6349,22,0.35,1970.76
13200755,2363,13,0.55,1970.67
6700924,211,3,1.42,1969.92
12712237,1577,45,2.85,1969.2
56700013,4280,17,0.4,1969.11
12704545,1869,47,2.51,1969.07
55000006,4289,9,0.21,1968.93
13800320,200,4,2.0,1968.9
4600535,1738,7,0.4,1968.74
2402571,1523,14,0.92,1968.64
2602247,902,1,0.11,1968.36
26300244,453,6,1.32,1967.94
12202248,214,5,2.34,1967.9
12719627,808,39,4.83,1967.55
12301182,574,6,1.05,1966.41
51000001,1395,11,0.79,1966.21
1306610,1068,3,0.28,1965.21
8500275,498,5,1.0,1963.65
100007823,203,1,0.49,1963.5
26401614,1670,12,0.72,1961.4
5300280,2148,47,2.19,1960.75
2402164,73,2,2.74,1957.8
12708170,156,5,3.21,1957.36
26200094,1606,11,0.68,1956.57
2701423,553,3,0.54,1956.21
4100358,374,4,1.07,1956.2
2702649,1022,4,0.39,1956.2
4100357,487,4,0.82,1956.2
4201085,1269,8,0.63,1956.08
3100040,1558,17,1.09,1954.35
5500256,2644,31,1.17,1954.02
21400264,1313,22,1.68,1953.82
9300098,691,3,0.43,1953.36
1306169,988,4,0.4,1952.28
3600913,1959,20,1.02,1952.14
1701549,1859,19,1.02,1951.49
3500302,1100,14,1.27,1951.2
14700133,2018,4,0.2,1951.16
5200095,1780,19,1.07,1950.94
28717851,4921,11,0.22,1950.85
1307064,191,3,1.57,1949.8
1801448,874,6,0.69,1949.47
26200695,448,12,2.68,1949.04
2200987,500,1,0.2,1948.73
12706441,1634,22,1.35,1948.1
26400794,1489,13,0.87,1947.53
26402207,313,2,0.64,1947.44
7004565,436,11,2.52,1947.32
28720698,2572,19,0.74,1946.55
18200084,1151,8,0.7,1946.32
26800037,402,2,0.5,1946.0
14100505,470,18,3.83,1945.98
14100460,1255,24,1.91,1945.92
4300262,5483,28,0.51,1945.86
1802090,1432,11,0.77,1945.24
42500019,1271,3,0.24,1945.23
2700983,631,9,1.43,1944.8
2702524,399,3,0.75,1944.45
26400980,302,9,2.98,1943.64
3300319,2629,21,0.8,1943.45
45300085,1031,6,0.58,1942.58
29502248,2045,43,2.1,1942.31
16600268,995,8,0.8,1940.87
1306956,698,3,0.43,1940.72
19100148,907,5,0.55,1940.62
21411431,3446,34,0.99,1939.51
1801936,1037,7,0.68,1939.45
100015897,481,3,0.62,1939.05
16900144,2462,18,0.73,1938.15
6200909,1967,31,1.58,1938.12
25600039,1870,8,0.43,1936.85
26403274,851,6,0.71,1936.74
16600064,778,5,0.64,1935.71
21407085,189,1,0.53,1935.7
21407062,145,1,0.69,1935.7
17200522,2371,8,0.34,1935.52
17800692,1029,13,1.26,1935.35
12700932,1186,36,3.04,1934.96
6201018,1449,18,1.24,1934.8
14300254,75,2,2.67,1934.16
